INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000001', 'S000010', 'BP221', TO_TIMESTAMP('2025-03-13 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-13 06:49', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000376', 'S000084', 'BP228', TO_TIMESTAMP('2025-03-09 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-09 15:07', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000377', 'S000070', 'BP264', TO_TIMESTAMP('2025-03-27 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-27 07:19', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000378', 'S000030', 'BP330', TO_TIMESTAMP('2025-03-16 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-16 14:59', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to breakdown');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000379', 'S000064', 'BP337', TO_TIMESTAMP('2025-03-19 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-19 07:31', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000380', 'S000024', 'BP144', TO_TIMESTAMP('2025-03-04 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-04 14:03', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000381', 'S000024', 'BP366', TO_TIMESTAMP('2025-03-25 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-25 07:12', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Weather conditions caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000382', 'S000055', 'BP212', TO_TIMESTAMP('2025-03-19 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-19 14:23', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000383', 'S000047', 'BP162', TO_TIMESTAMP('2025-03-24 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-24 13:52', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000384', 'S000044', 'BP360', TO_TIMESTAMP('2025-03-16 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-16 10:19', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000385', 'S000056', 'BP071', TO_TIMESTAMP('2025-03-07 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-07 12:29', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Traffic jam caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000386', 'S000022', 'BP169', TO_TIMESTAMP('2025-03-14 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-14 15:30', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000387', 'S000092', 'BP254', TO_TIMESTAMP('2025-03-22 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-22 14:26', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Mechanical issue delayed departure');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000388', 'S000036', 'BP216', TO_TIMESTAMP('2025-03-22 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-22 11:21', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000389', 'S000044', 'BP225', TO_TIMESTAMP('2025-03-26 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-26 10:12', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Weather conditions caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000390', 'S000003', 'BP224', TO_TIMESTAMP('2025-03-17 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-17 07:41', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000391', 'S000014', 'BP183', TO_TIMESTAMP('2025-03-18 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-18 15:22', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000392', 'S000072', 'BP298', TO_TIMESTAMP('2025-03-23 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-23 13:26', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000393', 'S000090', 'BP222', TO_TIMESTAMP('2025-03-23 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-23 13:08', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Traffic jam caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000394', 'S000082', 'BP072', TO_TIMESTAMP('2025-03-03 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-03 12:23', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000395', 'S000053', 'BP314', TO_TIMESTAMP('2025-03-09 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-09 10:07', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Traffic jam caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000396', 'S000039', 'BP277', TO_TIMESTAMP('2025-03-14 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-14 10:39', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000397', 'S000008', 'BP343', TO_TIMESTAMP('2025-03-31 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-31 09:29', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to breakdown');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000398', 'S000020', 'BP346', TO_TIMESTAMP('2025-03-09 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-09 09:08', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to weather');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000399', 'S000014', 'BP057', TO_TIMESTAMP('2025-03-05 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-05 15:29', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000400', 'S000100', 'BP181', TO_TIMESTAMP('2025-03-31 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-31 09:57', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
