INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000001', 'CU0050', 'T00000000001', 25.00, 20.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-04-20 13:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00001', 'Payment for T00000000001', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000331', 'CU0100', 'T00000000331', 25.00, 20.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-14 16:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00331', 'Payment for T00000000331', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000332', 'CU0043', 'T00000000332', 25.00, 20.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-04-15 09:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00332', 'Payment for T00000000332', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000333', 'CU0007', 'T00000000333', 35.00, 35.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-12 20:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00333', 'Payment for T00000000333', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000334', 'CU0007', 'T00000000334', 20.00, 20.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-04 16:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00334', 'Payment for T00000000334', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000335', 'CU0091', 'T00000000335', 40.00, 30.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-17 15:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00335', 'Payment for T00000000335', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000336', 'CU0054', 'T00000000336', 35.00, 25.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-08 06:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00336', 'Payment for T00000000336', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000337', 'CU0063', 'T00000000337', 35.00, 35.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-21 18:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00337', 'Payment for T00000000337', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000338', 'CU0067', 'T00000000338', 25.00, 25.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-11 15:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00338', 'Payment for T00000000338', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000339', 'CU0076', 'T00000000339', 35.00, 35.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-04 11:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00339', 'Payment for T00000000339', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000340', 'CU0034', 'T00000000340', 35.00, 35.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-25 15:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00340', 'Payment for T00000000340', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000341', 'CU0090', 'T00000000341', 20.00, 15.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-04-23 10:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00341', 'Payment for T00000000341', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000342', 'CU0004', 'T00000000342', 35.00, 35.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-25 15:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00342', 'Payment for T00000000342', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000343', 'CU0002', 'T00000000343', 25.00, 25.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-16 20:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00343', 'Payment for T00000000343', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000344', 'CU0036', 'T00000000344', 40.00, 35.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-27 18:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00344', 'Payment for T00000000344', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000345', 'CU0082', 'T00000000345', 40.00, 35.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-04-06 10:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00345', 'Payment for T00000000345', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000346', 'CU0051', 'T00000000346', 25.00, 20.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-04-18 09:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00346', 'Payment for T00000000346', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000347', 'CU0035', 'T00000000347', 35.00, 15.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-05-16 12:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00347', 'Payment for T00000000347', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000348', 'CU0048', 'T00000000348', 25.00, 20.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-25 10:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00348', 'Payment for T00000000348', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000349', 'CU0006', 'T00000000349', 30.00, 30.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-29 08:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00349', 'Payment for T00000000349', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000350', 'CU0082', 'T00000000350', 25.00, 25.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-24 15:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00350', 'Payment for T00000000350', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000351', 'CU0090', 'T00000000351', 30.00, 30.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-13 16:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00351', 'Payment for T00000000351', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000352', 'CU0008', 'T00000000352', 40.00, 30.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-21 15:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00352', 'Payment for T00000000352', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000353', 'CU0017', 'T00000000353', 30.00, 25.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-04-04 10:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00353', 'Payment for T00000000353', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000354', 'CU0085', 'T00000000354', 20.00, 0.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-04-01 08:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00354', 'Payment for T00000000354', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000355', 'CU0073', 'T00000000355', 35.00, 25.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-05-23 19:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00355', 'Payment for T00000000355', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000356', 'CU0042', 'T00000000356', 35.00, 25.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-06 14:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00356', 'Payment for T00000000356', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000357', 'CU0090', 'T00000000357', 25.00, 20.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-13 07:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00357', 'Payment for T00000000357', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000358', 'CU0012', 'T00000000358', 20.00, 15.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-04-24 18:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00358', 'Payment for T00000000358', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000359', 'CU0079', 'T00000000359', 40.00, 20.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-05-03 18:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00359', 'Payment for T00000000359', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000360', 'CU0042', 'T00000000360', 25.00, 15.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-06 09:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00360', 'Payment for T00000000360', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000361', 'CU0082', 'T00000000361', 35.00, 35.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-26 11:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00361', 'Payment for T00000000361', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000362', 'CU0049', 'T00000000362', 25.00, 15.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-05-05 19:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00362', 'Payment for T00000000362', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000363', 'CU0088', 'T00000000363', 35.00, 25.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-09 13:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00363', 'Payment for T00000000363', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000364', 'CU0027', 'T00000000364', 40.00, 35.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-18 13:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00364', 'Payment for T00000000364', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000365', 'CU0077', 'T00000000365', 30.00, 20.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-25 10:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00365', 'Payment for T00000000365', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000366', 'CU0034', 'T00000000366', 40.00, 40.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-16 19:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00366', 'Payment for T00000000366', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000367', 'CU0020', 'T00000000367', 30.00, 25.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-04-09 14:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00367', 'Payment for T00000000367', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000368', 'CU0067', 'T00000000368', 25.00, 25.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-01 09:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00368', 'Payment for T00000000368', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000369', 'CU0088', 'T00000000369', 25.00, 15.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-29 16:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00369', 'Payment for T00000000369', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000370', 'CU0033', 'T00000000370', 20.00, 0.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-05-03 14:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00370', 'Payment for T00000000370', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000371', 'CU0035', 'T00000000371', 35.00, 15.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-05-22 10:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00371', 'Payment for T00000000371', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000372', 'CU0082', 'T00000000372', 25.00, 15.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-05-19 16:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00372', 'Payment for T00000000372', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000373', 'CU0080', 'T00000000373', 40.00, 30.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-05-16 13:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00373', 'Payment for T00000000373', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000374', 'CU0082', 'T00000000374', 35.00, 35.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-14 08:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00374', 'Payment for T00000000374', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000375', 'CU0068', 'T00000000375', 20.00, 10.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-05-16 12:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00375', 'Payment for T00000000375', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000376', 'CU0023', 'T00000000376', 40.00, 30.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-05-08 09:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00376', 'Payment for T00000000376', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000377', 'CU0087', 'T00000000377', 25.00, 25.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-15 16:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00377', 'Payment for T00000000377', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000378', 'CU0094', 'T00000000378', 20.00, 20.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-28 20:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00378', 'Payment for T00000000378', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000379', 'CU0028', 'T00000000379', 30.00, 10.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-05-19 07:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00379', 'Payment for T00000000379', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000380', 'CU0075', 'T00000000380', 30.00, 25.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-22 10:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00380', 'Payment for T00000000380', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000381', 'CU0040', 'T00000000381', 25.00, 5.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-04-21 06:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00381', 'Payment for T00000000381', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000382', 'CU0062', 'T00000000382', 25.00, 5.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-05-10 17:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00382', 'Payment for T00000000382', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000383', 'CU0051', 'T00000000383', 40.00, 30.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-09 13:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00383', 'Payment for T00000000383', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000384', 'CU0060', 'T00000000384', 25.00, 5.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-04-12 14:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00384', 'Payment for T00000000384', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000385', 'CU0014', 'T00000000385', 20.00, 20.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-06 09:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00385', 'Payment for T00000000385', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000386', 'CU0065', 'T00000000386', 30.00, 10.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-04-05 13:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00386', 'Payment for T00000000386', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000387', 'CU0019', 'T00000000387', 30.00, 25.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-04-10 12:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00387', 'Payment for T00000000387', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000388', 'CU0036', 'T00000000388', 20.00, 15.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-04-14 15:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00388', 'Payment for T00000000388', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000389', 'CU0005', 'T00000000389', 30.00, 10.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-04-12 19:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00389', 'Payment for T00000000389', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000390', 'CU0002', 'T00000000390', 25.00, 20.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-02 18:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00390', 'Payment for T00000000390', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000391', 'CU0034', 'T00000000391', 35.00, 25.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-27 07:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00391', 'Payment for T00000000391', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000392', 'CU0011', 'T00000000392', 25.00, 25.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-01 06:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00392', 'Payment for T00000000392', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000393', 'CU0077', 'T00000000393', 40.00, 20.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-05-21 19:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00393', 'Payment for T00000000393', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000394', 'CU0033', 'T00000000394', 30.00, 20.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-05-15 09:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00394', 'Payment for T00000000394', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000395', 'CU0068', 'T00000000395', 35.00, 25.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-12 13:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00395', 'Payment for T00000000395', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000396', 'CU0005', 'T00000000396', 40.00, 40.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-25 19:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00396', 'Payment for T00000000396', 'E-Wallet', 'ticket');
