INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40001, 4289, 80069, 50030, TO_DATE('2022-06-24 02:25:54', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-11-26 04:22:18', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40459, 4094, 80018, 50465, TO_DATE('2020-08-02 05:50:17', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-06-28 18:14:01', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40460, 4189, 80016, 50362, TO_DATE('2023-11-21 04:52:27', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-03-19 10:18:43', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40461, 4031, 80136, 50181, TO_DATE('2021-12-10 10:21:39', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-12-28 05:50:02', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40462, 4051, 80229, 50293, TO_DATE('2020-08-13 07:49:19', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-01-11 10:02:56', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40463, 4049, 80241, 50189, TO_DATE('2022-02-19 18:47:33', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-05-16 01:29:54', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40464, 4460, 80129, 50072, TO_DATE('2020-08-04 03:49:52', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-12-06 10:30:55', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40465, 4436, 80244, 50331, TO_DATE('2022-02-26 09:17:45', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-03-08 08:10:41', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40466, 4194, 80320, 50104, TO_DATE('2020-02-19 08:41:53', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-07-15 03:50:31', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40467, 4189, 80295, 50116, TO_DATE('2021-02-18 20:20:24', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-08-27 07:19:12', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40468, 4175, 80073, 50131, TO_DATE('2020-06-06 23:06:25', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-08-22 20:01:25', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40469, 4441, 80111, 50021, TO_DATE('2022-04-13 15:12:51', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-03-15 01:11:56', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40470, 4207, 80095, 50407, TO_DATE('2020-08-10 14:36:50', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-05-19 23:27:01', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40471, 4384, 80344, 50166, TO_DATE('2022-03-25 18:10:46', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-08-03 19:55:10', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40472, 4308, 80268, 50241, TO_DATE('2023-07-17 07:02:09', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-05-27 10:38:24', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40473, 4366, 80356, 50117, TO_DATE('2020-02-19 09:57:35', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-04-30 08:34:43', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40474, 4480, 80366, 50018, TO_DATE('2023-10-06 19:45:26', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-01-10 12:46:15', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40475, 4391, 80464, 50003, TO_DATE('2020-02-14 03:31:46', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-05-15 16:29:49', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40476, 4444, 80079, 50140, TO_DATE('2020-12-18 07:35:16', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-06-08 18:20:40', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40477, 4353, 80405, 50286, TO_DATE('2020-05-11 10:27:50', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-07-13 22:42:13', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40478, 4143, 80302, 50423, TO_DATE('2021-01-28 00:16:53', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-04-08 21:41:56', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40479, 4403, 80334, 50264, TO_DATE('2020-05-25 14:21:51', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-03-21 19:29:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40480, 4467, 80322, 50249, TO_DATE('2020-09-29 21:16:59', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-04-28 00:55:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40481, 4028, 80217, 50475, TO_DATE('2021-01-08 14:33:34', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-06-26 16:06:35', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40482, 4143, 80272, 50003, TO_DATE('2022-03-06 06:32:32', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-08-01 00:29:14', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40483, 4265, 80382, 50070, TO_DATE('2022-07-10 10:33:33', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-12-05 10:12:58', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40484, 4383, 80163, 50481, TO_DATE('2023-08-06 04:27:34', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-09-08 19:51:04', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40485, 4442, 80234, 50459, TO_DATE('2022-09-07 09:43:55', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-06-25 12:41:55', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40486, 4452, 80133, 50031, TO_DATE('2021-12-31 12:58:07', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-10-06 11:21:21', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40487, 4262, 80143, 50338, TO_DATE('2021-04-29 17:27:43', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-10-30 02:34:04', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40488, 4130, 80263, 50307, TO_DATE('2020-09-08 06:40:16', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-09-05 01:10:30', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40489, 4111, 80222, 50141, TO_DATE('2021-07-17 21:55:44', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-11-30 14:05:28', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40490, 4495, 80045, 50039, TO_DATE('2021-12-13 17:56:07', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-08-31 10:56:13', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40491, 4428, 80233, 50141, TO_DATE('2023-01-15 07:11:52', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-11-16 18:18:06', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40492, 4094, 80109, 50169, TO_DATE('2020-04-29 07:56:43', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-07-10 02:09:22', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40493, 4460, 80413, 50495, TO_DATE('2020-07-22 19:55:05', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-02-13 16:57:53', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40494, 4136, 80332, 50247, TO_DATE('2022-06-21 21:18:15', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-11-27 15:47:02', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40495, 4354, 80415, 50095, TO_DATE('2021-05-23 08:44:37', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-08-01 10:01:30', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40496, 4064, 80233, 50072, TO_DATE('2021-08-20 11:02:37', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-03-11 03:10:33', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40497, 4074, 80202, 50229, TO_DATE('2020-06-29 16:41:10', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-12-19 18:31:08', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40498, 4253, 80042, 50302, TO_DATE('2020-04-16 20:42:33', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-01-02 11:27:56', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40499, 4398, 80250, 50270, TO_DATE('2022-01-08 19:25:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-01-08 09:24:19', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40500, 4471, 80264, 50066, TO_DATE('2021-10-03 20:19:09', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-08-23 22:46:09', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40501, 4120, 80355, 50292, TO_DATE('2022-10-28 22:51:32', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-06-10 06:08:57', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40502, 4116, 80492, 50480, TO_DATE('2021-06-23 16:42:19', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-09-06 17:25:32', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40503, 4280, 80043, 50167, TO_DATE('2023-01-19 07:37:55', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-12-09 00:02:59', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40504, 4361, 80101, 50386, TO_DATE('2023-02-01 04:06:13', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-02-03 20:19:28', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40505, 4422, 80342, 50359, TO_DATE('2021-07-29 21:12:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-12-23 20:01:02', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40506, 4495, 80241, 50486, TO_DATE('2020-05-17 21:02:58', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-04-14 22:27:40', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40507, 4077, 80243, 50323, TO_DATE('2023-04-11 06:24:09', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-04-14 12:08:46', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40508, 4482, 80489, 50440, TO_DATE('2023-04-12 04:04:22', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-11-28 23:03:44', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40509, 4464, 80139, 50418, TO_DATE('2022-01-23 00:14:27', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-09-06 17:37:37', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40510, 4205, 80129, 50224, TO_DATE('2023-12-16 22:09:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-06-22 09:31:08', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40511, 4317, 80478, 50191, TO_DATE('2020-04-14 10:45:03', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-06-10 07:03:29', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40512, 4276, 80005, 50115, TO_DATE('2021-04-13 08:19:49', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-12-22 11:06:21', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40513, 4425, 80212, 50024, TO_DATE('2022-03-30 02:09:28', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-10-06 20:22:19', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40514, 4211, 80336, 50306, TO_DATE('2020-10-12 21:27:42', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-04-08 04:57:30', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40515, 4174, 80494, 50181, TO_DATE('2020-02-10 03:33:28', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-11-08 18:15:02', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40516, 4050, 80257, 50055, TO_DATE('2021-02-05 05:07:52', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-09-09 21:25:38', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40517, 4124, 80370, 50076, TO_DATE('2022-12-22 13:40:14', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-07-25 15:13:05', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40518, 4121, 80071, 50307, TO_DATE('2021-11-13 10:15:52', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-08-05 09:48:46', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40519, 4297, 80250, 50281, TO_DATE('2020-08-07 04:23:47', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-12-21 12:45:17', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40520, 4081, 80082, 50218, TO_DATE('2020-12-09 07:57:31', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-11-09 16:26:19', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40521, 4038, 80299, 50424, TO_DATE('2021-12-01 11:22:59', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-03-21 11:12:47', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40522, 4335, 80070, 50479, TO_DATE('2023-07-04 09:20:36', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-02-21 00:48:27', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40523, 4043, 80277, 50013, TO_DATE('2022-11-22 17:42:53', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-09-09 16:14:46', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40524, 4009, 80386, 50488, TO_DATE('2023-06-15 17:25:06', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-03-28 13:29:39', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40525, 4036, 80070, 50134, TO_DATE('2022-04-08 04:39:27', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-11-03 10:27:41', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40526, 4212, 80034, 50415, TO_DATE('2021-01-15 05:55:52', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-08-08 11:34:32', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40527, 4092, 80371, 50170, TO_DATE('2022-09-10 16:34:21', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-07-26 18:36:34', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40528, 4043, 80393, 50456, TO_DATE('2020-07-02 05:55:19', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-08-30 03:51:13', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40529, 4024, 80362, 50371, TO_DATE('2022-04-06 03:58:28', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-08-01 04:24:50', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
