INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80001, 318, 'BUS80001', 'Recognize Model', 36, 'Active', 2024, 'Standard Coach');
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50113, 2004, TO_DATE('2023-06-25 06:27:20', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-06-25 08:31:20', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 35.15);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50114, 2008, TO_DATE('2020-07-01 21:34:27', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-07-02 00:17:27', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 88.53);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50115, 2005, TO_DATE('2021-09-19 03:04:59', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-09-19 07:42:59', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 50.49);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50116, 2020, TO_DATE('2022-11-21 14:42:53', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-11-21 17:19:53', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 54.77);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50117, 2014, TO_DATE('2022-06-23 06:19:35', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-06-23 10:50:35', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 86.42);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50118, 2018, TO_DATE('2021-07-24 19:10:53', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-07-24 21:43:53', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 70.19);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50119, 2017, TO_DATE('2021-10-01 19:50:04', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-10-01 22:18:04', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 80.04);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50120, 2010, TO_DATE('2020-02-03 04:28:02', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-02-03 06:49:02', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 17.46);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50121, 2006, TO_DATE('2021-06-02 12:32:45', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-06-02 16:21:45', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 26.79);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50122, 2001, TO_DATE('2022-08-14 16:03:04', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-08-14 20:41:04', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 27.77);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50123, 2010, TO_DATE('2022-05-07 16:20:35', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-05-07 22:13:35', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 15.78);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50124, 2018, TO_DATE('2023-05-15 10:59:40', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-05-15 16:29:40', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 43.27);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50125, 2008, TO_DATE('2020-12-28 21:59:20', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-12-28 23:45:20', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 68.41);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50126, 2002, TO_DATE('2021-09-17 10:59:18', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-09-17 15:49:18', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 62.74);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50127, 2002, TO_DATE('2021-09-24 02:06:42', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-09-24 03:36:42', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 66.23);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50128, 2012, TO_DATE('2023-01-10 03:42:32', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-01-10 06:22:32', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 75.69);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50129, 2012, TO_DATE('2020-11-08 22:01:32', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-11-09 02:58:32', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 76.17);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50130, 2017, TO_DATE('2021-02-13 23:02:21', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-02-14 01:20:21', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 81.39);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50131, 2003, TO_DATE('2021-06-20 01:41:57', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-06-20 05:28:57', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 99.62);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50132, 2011, TO_DATE('2020-03-02 22:05:32', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-03-03 00:56:32', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 25.48);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50133, 2020, TO_DATE('2022-09-09 08:18:10', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-09-09 13:05:10', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 11.33);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50134, 2017, TO_DATE('2020-12-27 14:29:17', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-12-27 18:10:17', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 91.25);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50135, 2018, TO_DATE('2020-03-15 00:47:05', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-03-15 05:49:05', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 17.71);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50136, 2004, TO_DATE('2022-05-31 02:25:40', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-05-31 05:47:40', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 24.88);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50137, 2010, TO_DATE('2023-08-24 21:40:09', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-08-24 23:59:09', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 90.48);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50138, 2004, TO_DATE('2022-01-29 01:33:24', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-01-29 05:51:24', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 89.36);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50139, 2009, TO_DATE('2022-05-18 22:52:02', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-05-19 02:00:02', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 16.45);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50140, 2004, TO_DATE('2020-11-30 09:54:52', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-11-30 14:26:52', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 20.12);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50141, 2005, TO_DATE('2022-03-11 16:53:19', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-03-11 22:31:19', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 73.62);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50142, 2006, TO_DATE('2023-08-17 14:41:51', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-08-17 18:24:51', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 92.45);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50143, 2012, TO_DATE('2022-06-20 15:48:32', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-06-20 18:08:32', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 77.65);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50144, 2015, TO_DATE('2023-12-23 04:00:37', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-12-23 08:09:37', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 25.66);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50145, 2004, TO_DATE('2023-02-24 00:40:54', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-02-24 03:20:54', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 14.95);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50146, 2005, TO_DATE('2022-07-02 00:23:31', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-07-02 05:25:31', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 79.79);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50147, 2007, TO_DATE('2022-04-06 10:12:21', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-04-06 11:49:21', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 85.67);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50148, 2004, TO_DATE('2021-05-23 15:48:08', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-05-23 18:52:08', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 85.93);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50149, 2020, TO_DATE('2023-05-28 08:08:51', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-05-28 13:25:51', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 35.83);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50150, 2019, TO_DATE('2021-05-23 12:02:51', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-05-23 17:10:51', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 21.15);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50151, 2009, TO_DATE('2023-11-20 02:27:41', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-11-20 07:16:41', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 52.14);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50152, 2014, TO_DATE('2023-03-28 05:42:15', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-03-28 07:52:15', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 87.81);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50153, 2019, TO_DATE('2021-11-06 09:37:23', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-11-06 14:08:23', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 32.74);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50154, 2013, TO_DATE('2021-02-12 04:19:28', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-02-12 08:49:28', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 23.89);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50155, 2020, TO_DATE('2020-07-19 06:10:22', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-07-19 09:01:22', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 62.95);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50156, 2019, TO_DATE('2023-09-04 11:16:46', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-09-04 14:41:46', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 37.34);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50157, 2019, TO_DATE('2021-08-24 00:09:13', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-08-24 03:08:13', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 50.89);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50158, 2007, TO_DATE('2023-07-14 15:17:25', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-07-14 21:12:25', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 93.08);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50159, 2009, TO_DATE('2020-10-21 06:34:18', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-10-21 11:36:18', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 14.97);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50160, 2019, TO_DATE('2022-03-29 17:42:11', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-03-29 21:06:11', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 75.6);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50161, 2014, TO_DATE('2023-09-28 22:19:22', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-09-29 02:07:22', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 87.53);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50162, 2006, TO_DATE('2020-09-06 19:28:34', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-09-06 23:06:34', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 97.32);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50163, 2008, TO_DATE('2020-12-22 17:41:46', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-12-22 21:41:46', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 94.62);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50164, 2016, TO_DATE('2021-10-15 22:11:53', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-10-16 02:20:53', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 22.69);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50165, 2004, TO_DATE('2021-05-17 05:56:11', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-05-17 08:21:11', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 58.18);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50166, 2020, TO_DATE('2020-07-31 17:23:09', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-07-31 23:20:09', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 72.83);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50167, 2001, TO_DATE('2021-11-16 09:15:21', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-11-16 14:32:21', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 40.89);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50168, 2002, TO_DATE('2020-10-20 03:22:33', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-10-20 05:56:33', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 69.08);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50169, 2003, TO_DATE('2020-12-07 20:49:15', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-12-07 22:44:15', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 43.28);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50170, 2015, TO_DATE('2020-07-06 21:28:48', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-07-07 02:40:48', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 68.54);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50171, 2018, TO_DATE('2021-05-21 14:17:46', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-05-21 18:02:46', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 69.62);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50172, 2019, TO_DATE('2023-04-20 03:50:22', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-04-20 07:00:22', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 70.58);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50173, 2004, TO_DATE('2023-05-20 21:52:48', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-05-21 01:52:48', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 40.76);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50174, 2011, TO_DATE('2022-01-07 02:04:34', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-01-07 06:50:34', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 25.66);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50175, 2008, TO_DATE('2020-11-19 08:52:57', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-11-19 13:19:57', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 20.22);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50176, 2017, TO_DATE('2020-01-22 09:22:47', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-01-22 14:28:47', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 69.45);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50177, 2018, TO_DATE('2023-02-23 08:52:43', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-02-23 10:37:43', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 97.52);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50178, 2002, TO_DATE('2023-02-28 06:00:29', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-02-28 07:39:29', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 81.5);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50179, 2003, TO_DATE('2023-10-16 13:30:22', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-10-16 18:07:22', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 46.85);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50180, 2014, TO_DATE('2022-07-03 06:43:58', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-07-03 11:35:58', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 42.43);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50181, 2012, TO_DATE('2023-12-11 08:53:31', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-12-11 10:23:31', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 22.28);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50182, 2006, TO_DATE('2022-04-09 02:13:21', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-04-09 06:21:21', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 25.06);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50183, 2001, TO_DATE('2021-07-09 07:32:13', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-07-09 12:13:13', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 87.65);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50184, 2014, TO_DATE('2020-03-04 21:49:06', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-03-05 02:41:06', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 41.05);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50185, 2010, TO_DATE('2020-11-29 05:29:09', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-11-29 08:46:09', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 21.73);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50186, 2001, TO_DATE('2020-08-08 20:11:46', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-08-08 22:09:46', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 40.73);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50187, 2019, TO_DATE('2022-02-02 12:11:34', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-02-02 18:05:34', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 97.84);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50188, 2003, TO_DATE('2022-04-22 07:32:36', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-04-22 11:55:36', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 19.28);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50189, 2016, TO_DATE('2021-05-29 18:32:39', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-05-29 22:01:39', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 62.13);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50190, 2011, TO_DATE('2022-03-12 17:28:58', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-03-12 20:14:58', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 30.25);
INSERT INTO BusSchedule (busScheduleID, routeID, plannedDepartureTime, plannedArrivalTime, status, remarks, price) VALUES (50191, 2006, TO_DATE('2022-09-07 06:56:24', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-09-07 12:17:24', 'YYYY-MM-DD HH24:MI:SS'), 'Planned', 'No remarks', 64.24);
